smiles,solubility,logp
Nc1ccc(cc1)S(=O)(=O)c2ccc(N)cc2,-3.094000,1.270000
O2c1ccccc1N(CC)C(=O)c3ccccc23,-3.680000,2.810000
CCCOC,-0.390000,1.000000
CCC#N,0.280000,0.540000
Clc1ccc(Cl)c(c1)c2cccc(Cl)c2Cl,-6.470000,6.040000
OCC(O)COC(=O)c1ccccc1Nc2ccnc3cc(Cl)ccc23,-4.571000,4.160000
ICI,-2.340000,2.480000
CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,-4.200000,3.450000
CCC(=O)CC,-0.280000,1.510000
CC(C)C(=O)C,-0.120000,1.350000
CCCCCCCCl,-4.000000,3.490000
Clc1ccc(Cl)c(Cl)c1Cl,-4.570000,4.390000
CCCC1CCCC1,-4.740000,3.400000
CCCCC(CC)CO,-2.110000,2.500000
CC(=O)Nc1ccc(Cl)cc1,-2.843000,1.820000
CC(C)C(C)O,-0.180000,1.140000
CCC(=O)Nc1ccc(Cl)c(Cl)c1,-3.000000,3.120000
CC(C)N(=O)=O,-0.620000,0.790000
CC(=O)C3CCC4C2CC=C1CC(O)CCC1(C)C2CCC34C,-4.650000,3.580000
COC(=O)C=C,-0.220000,0.910000
O=C1NC(=O)NC(=O)C1(C)CC,-1.228000,0.270000
COP(=S)(OC)SCC(=O)N(C(C)C)c1ccc(Cl)cc1,-4.432000,3.600000
COc2c1occc1c(OC)c3c(=O)cc(C)oc23,-3.021000,1.720000
ClC(Cl)C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,-7.200000,6.110000
CCCC(O)C=C,-0.590000,1.600000
CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc2cccc(Oc3ccccc3)c2,-6.291000,5.700000
CC(C)Oc1cc(c(Cl)cc1Cl)n2nc(oc2=O)C(C)(C)C,-5.696000,5.310000
Brc1cccc(Br)c1,-3.540000,3.510000
ClCC(Cl)(Cl)Cl,-2.180000,2.410000
NC(=O)c1ccccc1O,-1.836000,1.170000
c1ccnnc1,1.100000,-0.220000
CC12CC2(C)C(=O)N(C1=O)c3cc(Cl)cc(Cl)c3,-4.800000,3.390000
ClC(Cl)=C(c1ccc(Cl)cc1)c2ccc(Cl)cc2,-6.900000,6.110000
Cc1ccccc1Cl,-3.520000,3.090000
OCCCC=C,-0.150000,0.950000
Clc1cc(Cl)c(Cl)c(Cl)c1Cl,-5.650000,4.990000
Clc2ccc(Oc1ccc(cc1)N(=O)=O)c(Cl)c2,-5.460000,4.620000
COCOC,0.480000,0.190000
CCC(C)n1c(=O)[nH]c(C)c(Br)c1=O,-2.523000,1.690000
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c2ccc(Br)cc2,-4.930000,5.010000
OCC(O)CO,1.120000,-1.840000
Brc1cc(Br)cc(Br)c1,-5.600000,4.280000
CCOC(=O)c1ccccc1S(=O)(=O)NN(C=O)c2nc(Cl)cc(OC)n2,-4.576000,2.200000
c1cccc2c3c(C)cc4ccccc4c3ccc12,-6.590000,5.460000
CCCC,-2.570000,2.240000
Cc2cnc1cncnc1n2,-0.854000,-0.170000
CC(C)CC(=O)C,-0.740000,1.540000
CCCC(C)(O)CC,-0.980000,2.020000
ClC(Cl)(Cl)C#N,-2.168000,1.590000
CCC(=O)C,0.520000,0.810000
Cc1cc2ccccc2cc1C,-4.720000,3.990000
c1ccccc1C(O)C(O)c2ccccc2,-1.930000,2.360000
ClC1(C(=O)C2(Cl)C3(Cl)C14Cl)C5(Cl)C2(Cl)C3(Cl)C(Cl)(Cl)C45Cl,-5.259000,6.350000
NC(=S)Nc1ccccc1,-1.770000,1.770000
CCCCCCCI,-4.810000,4.110000
Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,-4.280000,4.690000
CCC1(C(=O)NC(=O)NC1=O)C2=CCCCC2,-2.170000,1.470000
Cc1ncnc2nccnc12,-0.466000,-0.170000
O=C1N(COC(=O)CCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-5.071000,3.380000
CCCCCCCCC=C,-5.510000,4.610000
OCC(NC(=O)C(Cl)Cl)C(O)c1ccc(cc1)N(=O)=O,-2.111000,0.880000
CCCCC(=O)C,-0.800000,1.700000
CCC(C)C(C)C,-4.280000,3.260000
CC(C)(C)c1ccccc1,-3.660000,3.520000
Clc1ccc(c(Cl)c1)c2cc(Cl)c(Cl)c(Cl)c2Cl,-7.390000,7.240000
Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)cc(Cl)c2Cl,-7.420000,7.240000
CC(C)CCOC=O,-1.520000,1.480000
CC(C)CC(C)C,-4.260000,3.260000
c1ccc(Cl)cc1C(c2ccc(Cl)cc2)(O)C(=O)OC(C)C,-4.530000,4.680000
c1ccc2c3c(ccc2c1)c4cccc5cccc3c45,-8.000000,5.270000
COP(=O)(OC)C(O)C(Cl)(Cl)Cl,-0.220000,1.140000
Cc1cccc(C)c1NC(=O)c2cc(c(Cl)cc2O)S(N)(=O)=O,-3.790000,3.000000
Clc1ccc(cc1)C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-7.150000,6.460000
ClCC(Cl)Cl,-1.480000,2.170000
CC(C)OC(=O)Nc1cccc(Cl)c1,-3.380000,3.210000
CC45CCC2C(CCC3CC1SC1CC23C)C4CCC5O,-5.410000,3.820000
CC1(C)C2CCC1(C)C(O)C2,-2.320000,1.990000
CSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,-1.981000,-2.480000
CC(C)c1ccc(C)cc1O,-2.220000,3.430000
CCC(C)C1(CC(Br)=C)C(=O)NC(=O)NC1=O,-2.647000,1.830000
CC2Nc1cc(Cl)c(cc1C(=O)N2c3ccccc3C)S(N)(=O)=O,-3.780000,2.940000
N#Cc1ccccc1C#N,-2.380000,1.690000
CC(C)(C)C(=O)C(Oc1ccc(Cl)cc1)n2cncn2,-3.610000,3.970000
OC3N=C(c1ccccc1Cl)c2cc(Cl)ccc2NC3=O,-3.604000,3.530000
CCCCCCCCCCCCCC,-7.960000,6.690000
CNC(=O)Oc1ccccc1OC(C)C,-2.050000,2.090000
Clc1cccc(I)c1,-3.550000,3.510000
CC34CCC1C(CCC2=CC(=O)CCC12C)C3CCC4=O,-3.690000,3.930000
CCC(O)(CC)CC,-0.850000,2.100000
CON(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.592000,2.680000
Oc1ccccc1N(=O)=O,-1.740000,1.610000
CCCC#C,-1.640000,1.880000
C1CCCCCC1,-3.510000,3.110000
CN2C(=O)CN=C(c1ccccc1)c3cc(ccc23)N(=O)=O,-3.796000,2.410000
CC(C)OC=O,-0.630000,0.650000
CCC1(CCC(=O)NC1=O)c2ccccc2,-2.337000,2.130000
CC(C)C(O)C(C)C,-1.220000,2.030000
CCC1CCCCC1,-4.250000,3.400000
O=Cc2ccc1OCOc1c2,-1.630000,1.310000
CC12CCC3C(CCc4cc(O)ccc34)C2CCC1O,-5.030000,3.750000
Ic1cccc2ccccc12,-4.550000,3.890000
ClC(Cl)(Cl)Cl,-2.310000,3.000000
Clc1ccc(cc1)c2cc(Cl)ccc2Cl,-6.270000,5.430000
CC(=O)C1(O)CCC2C3CCC4=CC(=O)CCC4(C)C3CCC21C,-3.817000,3.400000
CC(C)OC(=O)C,-0.550000,0.700000
O=c2c(C3CCCc4ccccc43)c(O)c1ccccc1o2,-2.840000,3.790000
CCN2c1nc(C)cc(C)c1NC(=O)c3cccnc23,-4.554000,2.510000
Brc1ccc(Br)cc1,-4.070000,3.510000
Cc1c2ccccc2c(C)c3ccccc13,-6.570000,4.980000
C=CC#N,0.150000,0.760000
c1c(O)C2C(=O)C3cc(O)ccC3OC2cc1(OC),-2.943000,0.000000
CC5(C)OC4CC3C2CCC1=CC(=O)C=CC1(C)C2(F)C(O)CC3(C)C4(O5)C(=O)CO,-4.310000,1.940000
CN(C)C(=O)OC1=CC(=O)CC(C)(C)C1,-0.850000,1.270000
OCC1OC(O)(CO)C(O)C1O,0.640000,-2.760000
CC34CC(=O)C1C(CCC2=CC(=O)CCC12C)C3CCC4(=O),-3.480000,3.010000
CCC(C)(C)Cl,-2.510000,2.410000
Cn1cnc2n(C)c(=O)[nH]c(=O)c12,-2.523000,-0.770000
Clc1cc(c(Cl)c(Cl)c1Cl)c2cc(Cl)c(Cl)c(Cl)c2Cl,-9.160000,8.450000
Cc1ccc(C)c2ccccc12,-4.140000,3.990000
c1cnc2c(c1)ccc3ncccc23,-2.680000,2.290000
CC(C)(C)Cc1ccccc1,-4.150000,3.960000
CC34CCC1C(CCC2=CC(=O)CCC12O)C3CCC4(O)C#C,-4.570000,2.140000
CC23Cc1cnoc1C=C2CCC4C3CCC5(C)C4CCC5(O)C#C,-5.507000,3.460000
CCCCC#C,-2.360000,2.320000
CCOP(=S)(OCC)SCCSCC,-4.230000,3.030000
CCC1(CC)C(=O)NC(=O)N(C)C1=O,-2.230000,0.940000
CCN(=O)=O,-0.220000,0.380000
CCOc1ccc(NC(=O)C)cc1,-2.350000,1.410000
CCCCOC(=O)c1ccc(N)cc1,-3.082000,2.470000
NC(=N)NS(=O)(=O)c1ccc(N)cc1,-1.990000,-0.520000
OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl,-5.666000,5.560000
FC(F)(Cl)C(F)(Cl)Cl,-3.040000,2.700000
ClC1(C2(Cl)C3(Cl)C4(Cl)C5(Cl)C1(Cl)C3(Cl)Cl)C5(Cl)C(Cl)(Cl)C24Cl,-6.800000,7.630000
CC1OC(CC(O)C1O)OC2C(O)CC(OC2C)OC8C(O)CC(OC7CCC3(C)C(CCC4C3CC(O)C5(C)C(CCC45O)C6=CC(=O)OC6)C7)OC8C,-4.081000,2.370000
CCC(O)C(C)C,-0.700000,1.660000
Clc1ccc(Cl)c(c1)c2ccc(Cl)c(Cl)c2,-7.250000,6.040000
c2ccc1[nH]ccc1c2,-1.520000,2.070000
CC(=O)Nc1ccccc1,-1.330000,1.210000
CC/C=C\C,-2.540000,2.320000
Clc1cccc(c1Cl)c2cccc(Cl)c2Cl,-7.280000,6.040000
CCC(C)(C)CC,-4.230000,3.270000
CCN2c1ccccc1N(C)C(=S)c3cccnc23,-4.706000,3.240000
ClCCl,-0.630000,1.290000
COC(=O)c1ccccc1C(=O)OC,-1.660000,1.980000
CCN2c1ccccc1N(C)C(=O)c3ccccc23,-4.749000,2.980000
Nc3cc2c1ccccc1ccc2c4ccccc34,-6.200000,4.110000
Clc1cccc(Cl)c1c2c(Cl)cccc2Cl,-7.390000,6.040000
CCC(C)(C)C,-3.550000,2.830000
O=N(=O)c1cc(Cl)c(Cl)cc1,-3.200000,3.120000
c1cncnc1,1.100000,0.050000
Clc1ccc(Cl)c(c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-8.940000,7.850000
NS(=O)(=O)c3cc2c(NC(Cc1ccccc1)NS2(=O)=O)cc3C(F)(F)F,-3.590000,1.700000
C/C=C/C=O,0.320000,0.760000
CC(C)CC(C)(C)C,-4.740000,3.560000
Oc1cc(Cl)ccc1Oc2ccc(Cl)cc2Cl,-4.460000,4.980000
CCCCC(C)(C)O,-1.080000,1.950000
CC(=O)Nc1ccc(O)cc1,-1.030000,0.910000
O=C2CN(N=Cc1ccc(o1)N(=O)=O)C(=O)N2,-3.380000,-0.220000
C(Cc1ccccc1)c2ccccc2,-4.620000,4.510000
ClC=C,-1.750000,1.420000
CCOP(=S)(OCC)ON=C(C#N)c1ccccc1,-4.862000,3.660000
CC(=O)c1ccccc1,-1.280000,1.530000
CCC(C)CC,-3.680000,2.970000
CCNc1nc(Cl)nc(NC(C)(C)C#N)n1,-3.150000,1.960000
CCC(C)CCO,-0.710000,1.540000
CN1CC(O)N(C1=O)c2nnc(s2)C(C)(C)C,-1.877000,1.030000
Nc1ccccc1O,-0.720000,0.840000
BrC(Br)Br,-1.910000,2.280000
Clc1ccccc1,-2.380000,2.580000
c1c(NC(=O)c2ccccc2(I))cccc1,-4.210000,3.990000
CN(C(=O)COc1nc2ccccc2s1)c3ccccc3,-4.873000,3.420000
ClC(Cl)Cl,-1.170000,1.830000
CCCCBr,-2.370000,2.350000
Cc1cccc2ccccc12,-3.700000,3.480000
Clc1ccccc1Br,-3.190000,3.350000
CCOP(=S)(OCC)SCSCC,-4.110000,3.160000
CCCC(O)CC,-0.800000,1.740000
CC=CC=O,0.320000,0.760000
CC(=O)Nc1nnc(s1)S(N)(=O)=O,-2.360000,-1.040000
CCCCOCCCC,-1.850000,2.770000
COc1ccccc1,-1.850000,1.820000
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,-5.613000,1.340000
CCOC(=O)c1ccc(O)cc1,-2.350000,2.030000
Clc1ccc(c(Cl)c1)c2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl,-7.920000,7.850000
CCCCC(C)O,-0.890000,1.670000
COc1ccc(C=CC)cc1,-3.130000,2.940000
CNC(=O)C=C(C)OP(=O)(OC)OC,0.651000,-0.470000
CCC=O,0.580000,0.320000
ClCC#N,-0.092000,0.370000
Nc1c(C)c[nH]c(=O)n1,-1.458000,-0.840000
Oc2ncc1nccnc1n2,-1.947000,0.080000
ClC(Cl)CC(=O)NC2=C(Cl)C(=O)c1ccccc1C2=O,-5.030000,1.990000
Oc1ccc(Cl)cc1Cc2cc(Cl)ccc2O,-3.953000,4.670000
CCCOC(=O)CCC,-1.750000,1.950000
c1cc(O)c(O)c2OCC3(O)CC4=CC(=O)C(O)=CC4=C3c21,-2.700000,0.340000
ClC1=C(Cl)C2(Cl)C3C4CC(C=C4)C3C1(Cl)C2(Cl)Cl,-6.307000,4.730000
Cn2c(=O)n(C)c1ncn(CC(O)CO)c1c2=O,-0.170000,-1.870000
CCCCCCC#C,-3.660000,3.210000
CC(C)C1CCC(C)CC1=O,-2.350000,3.050000
CN(C)c1nc(nc(n1)N(C)C)N(C)C,-3.364000,2.220000
CN(C)C(=O)SCCCCOc1ccccc1,-3.927000,2.910000
Nc1ccc(cc1)N(=O)=O,-2.370000,1.080000
CC(C)(C)CCO,-0.500000,1.390000
CC(C)C(C(=O)OC(C#N)c1cccc(Oc2ccccc2)c1)c3ccc(OC(F)F)cc3,-6.876000,6.770000
CC1CCCC1,-3.300000,2.510000
COC(=O)c1cccnc1,-0.460000,0.760000
CCCOC(=O)CC,-0.820000,1.500000
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,-2.281000,0.170000
Cc1cc(C)c(O)c(C)c1,-2.050000,3.210000
FC(F)(F)c1cccc(c1)N2CC(CCl)C(Cl)C2=O,-4.047000,3.250000
OCC2OC(OC1(CO)OC(CO)C(O)C1O)C(O)C(O)C2O,0.790000,-4.530000
Clc1cccc(Cl)c1c2ccccc2,-5.210000,4.830000
CCCCC(=O)CCCC,-2.580000,3.290000
ClC(=C(Cl)Cl)Cl,-2.540000,2.620000
CC(C)c1ccccc1C,-3.760000,3.730000
Nc2cccc3nc1ccccc1cc23,-4.220000,2.680000
CCCC(C)C,-3.740000,2.970000
CCC(C)Cl,-1.960000,2.130000
Cc1ccc(OP(=O)(Oc2cccc(C)c2)Oc3ccccc3C)cc1,-6.010000,6.630000
CCCC(C)(C)CO,-1.520000,1.990000
N#Cc1ccccc1,-1.000000,1.830000
CN(C)C(=O)Nc2ccc(Oc1ccc(Cl)cc1)cc2,-4.890000,3.430000
ClC(Br)Br,-1.900000,2.130000
Nc1ccccc1,-0.410000,1.140000
CC(C)c1ccc(C)cc1,-3.770000,3.730000
Clc1ccccc1c2ccccc2Cl,-5.270000,4.830000
Clc1ccc(I)cc1,-4.030000,3.510000
c2(Cl)c(Cl)c(Cl)c1nccnc1c2(Cl),-5.430000,3.720000
c1ccc(cc1)c2ccccc2,-4.345000,3.620000
CCc1cccc(C)c1N(C(C)COC)C(=O)CCl,-2.730000,3.450000
Nc1cc[nH]c(=O)n1,-1.155000,-1.240000
CNC(=O)ON=C(SC)C(=O)N(C)C,0.106000,0.320000
c1ccccc1,-1.640000,1.970000
CC1(C)C(C=C(Cl)Cl)C1C(=O)OC(C#N)c2cccc(Oc3ccccc3)c2,-8.017000,5.440000
C=CC=O,0.570000,0.370000
c1ccc2c(c1)ccc3c4ccccc4ccc23,-8.057000,4.940000
CN(C)c2c(C)n(C)n(c1ccccc1)c2=O,-0.364000,1.150000
CCI,-1.600000,1.810000
CC(=O)Nc1ccc(Br)cc1,-3.083000,1.980000
CCCCCO,-0.600000,1.250000
Cn1cnc2n(C)c(=O)n(C)c(=O)c12,-0.876000,-0.550000
CCCCCCCCBr,-5.060000,4.120000
Cc1cc(=O)[nH]c(=S)[nH]1,-2.436000,0.240000
CC(OC(=O)Nc1cccc(Cl)c1)C#C,-2.617000,3.080000
C1CCC2CCCCC2C1,-5.190000,3.670000
CC2=CC(=O)c1ccccc1C2=O,-3.030000,1.890000
COc1nc(NC(C)C)nc(NC(C)C)n1,-2.478000,2.230000
CCC(C)C(=O)C,-0.670000,1.790000
CCC(C)C1(CC=C)C(=O)NC(=O)NC1=O,-2.016000,1.590000
CON(C)C(=O)Nc1ccc(Br)c(Cl)c1,-3.924000,2.850000
CCOC(=O)CC,-0.660000,0.980000
Brc1cc(Br)c(Br)cc1Br,-6.980000,5.050000
COP(=S)(OC)Oc1cc(Cl)c(Cl)cc1Cl,-5.720000,4.470000
CCNc1ccccc1,-1.700000,1.800000
Cc1ccnc(C)c1,0.380000,1.400000
CC12CCC(CC1)C(C)(C)O2,-1.740000,2.350000
CCOC(=O)N(C)C(=O)CSP(=S)(OCC)OCC,-2.518000,2.020000
CCOP(=S)(OCC)Oc2ccc1oc(=O)c(Cl)c(C)c1c2,-5.382000,4.150000
CC1CCCCC1NC(=O)Nc2ccccc2,-4.110000,3.270000
Oc2ccc1ncccc1c2,-2.160000,1.830000
CCCCCCCC(C)O,-2.740000,3.000000
c1ccc2cc3ccccc3cc2c1,-6.350000,3.950000
OC(Cn1cncn1)(c2ccc(F)cc2)c3ccccc3F,-3.370000,2.600000
Cc1cccc(C)c1C,-3.200000,3.510000
C/C1CCCCC1\C,-4.300000,3.240000
COc1ccc(C=O)cc1,-1.490000,1.530000
Cc1cc2c3ccccc3ccc2c4ccccc14,-6.570000,5.460000
Oc2cc(O)c1C(=O)CC(Oc1c2)c3ccc(O)c(O)c3,-3.620000,2.530000
CC(=O)OC3(CCC4C2C=C(C)C1=CC(=O)CCC1(C)C2CCC34C)C(C)=O,-5.350000,3.720000
CON(C)C(=O)Nc1ccc(Cl)cc1,-2.570000,2.080000
CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,-4.190000,4.920000
Cn2cc(c1ccccc1)c(=O)c(c2)c3cccc(c3)C(F)(F)F,-4.445000,4.870000
CCNc1nc(Cl)nc(NCC)n1,-4.550000,1.780000
c1(O)cc(O)ccc1CCCCCC,-2.590000,4.100000
CCN(CC)c1nc(Cl)nc(n1)N(CC)CC,-4.411000,3.770000
O=N(=O)OCC(CON(=O)=O)ON(=O)=O,-2.220000,0.940000
CCC1(C(C)C)C(=O)NC(=O)NC1=O,-2.210000,1.000000
O=C1N(COC(=O)CCCCCCC)C(=O)C(N1)(c2ccccc2)c3ccccc3,-6.523000,5.160000
CCNc1nc(NC(C)C)nc(SC)n1,-3.040000,2.600000
c1ccncc1,0.760000,0.760000
Clc1ccc(c(Cl)c1Cl)c2c(Cl)cc(Cl)c(Cl)c2Cl,-7.660000,7.850000
Brc1ccc(I)cc1,-4.560000,3.670000
COc1ccc(NC(=O)N(C)C)cc1Cl,-2.564000,1.770000
CCCC(=O)C,-0.190000,1.250000
CNc2cnn(c1cccc(c1)C(F)(F)F)c(=O)c2Cl,-4.046000,2.420000
CCCCCCCCCCCCCCCCO,-7.000000,6.140000
CNC(=O)Oc1ccc(N(C)C)c(C)c1,-2.360000,2.090000
OC(CC(c1ccccc1)c3c(O)c2ccccc2oc3=O)c4ccc(cc4)c5ccc(Br)cc5,-4.445000,6.500000
COC(C)(C)CCCC(C)CC=CC(C)=CC(=O)OC(C)C,-5.190000,5.260000
CCc1ccccc1CC,-3.280000,3.890000
Cc1cccc(N)c1,-0.850000,1.660000
CNC(=O)Oc1cccc(N=CN(C)C)c1,-2.340000,1.080000
CCNc1nc(NC(C)(C)C)nc(OC)n1,-3.239000,2.090000
CN(C)C(=O)NC1CC2CC1C3CCCC23,-3.171000,1.410000
Oc1cc(Cl)cc(Cl)c1,-1.340000,2.880000
CCC(C)CCO,-0.720000,1.540000
Cc2cccc3sc1nncn1c23,-2.070000,1.160000
Oc1cc(Cl)c(Cl)cc1Cl,-2.210000,3.480000
Oc1ccc(C=O)cc1,-0.960000,1.380000
C(c1ccccc1)c2ccccc2,-4.080000,4.070000
COC(=O)c1ccccc1,-1.850000,1.980000
CC(C)CC(C)(C)O,-0.920000,1.790000
C1C(O)CCC2(C)CC3CCC4(C)C5(C)CC6OCC(C)CC6OC5CC4C3C=C21,-7.320000,4.400000
CCCCCCCCC(=O)OC,-3.380000,3.290000
CC1CO1,-0.590000,0.370000
COc1ncnc2nccnc12,-1.110000,0.140000
COc1ccccc1O,-1.960000,1.510000
Clc1cccc(Br)c1,-3.210000,3.350000
Cc1ncc(N(=O)=O)n1CCO,-1.260000,-0.460000
CCCCCCCCCCCCCCCCCCCC,-8.172000,9.360000
ClC(Cl)C(c1ccc(Cl)cc1)c2ccccc2Cl,-6.510000,6.110000
O=C1NC(=O)NC(=O)C1(CC)CC,-2.400000,0.720000
CCCCCCCCCCCCCCO,-5.840000,5.250000
Fc1cccc(F)c1C(=O)NC(=O)Nc2ccc(Cl)cc2,-6.020000,3.610000
C1CCc2ccccc2C1,-4.370000,3.430000
CCCC(=C)C,-3.030000,2.630000
Cc1occc1C(=O)Nc2ccccc2,-3.300000,2.400000
COc1ccccc1N(=O)=O,-1.960000,1.760000
CCN2c1nc(N(C)(CCO))ccc1NC(=O)c3cccnc23,-3.360000,1.880000
CCC#C,-1.240000,1.430000
ClC1CC2C(C1Cl)C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-6.860000,5.270000
CCCCCCC(=O)OCC,-2.740000,2.760000
O=N(=O)c1ccccc1,-1.800000,1.910000
CCCCc1ccccc1,-4.060000,3.820000
CCCCCOC(=O)C,-1.890000,1.690000
ClC(=C(Cl)C(=C(Cl)Cl)Cl)Cl,-4.920000,3.620000
CCCCC=O,-0.850000,1.210000
ClC(Cl)C(Cl)Cl,-1.740000,2.840000
CCCCC(=O)OC,-1.340000,1.510000
CN(C)C(=O)Nc1cccc(c1)C(F)(F)F,-3.320000,2.200000
CC12CC(O)C3C(CCC4=CC(=O)C=CC34C)C2CCC1(O)C(=O)CO,-3.180000,1.270000
Cc1ncc(N(=O)=O)n1CCO,-1.220000,-0.460000
CC(C)I,-2.090000,2.120000
c1(O)c(C)ccc(C(C)C)c1,-2.080000,3.430000
CCCCC,-3.180000,2.690000
Brc1ccccc1,-2.550000,2.740000
CCCCCCCCC,-5.880000,4.460000
Cc1ccc(Br)cc1,-3.190000,3.260000
CC#C,-0.410000,0.990000
CCCC(=O)OC,-1.920000,1.070000
CCCCC(CC)C=O,-2.130000,2.640000
OCC1OC(CO)(OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2O)C(O)C1O,-0.410000,-6.300000
CCCCCCCCCCCCCCCCCCCCCCCCCC,-8.334000,12.020000
C1C=CCC=C1,-2.060000,1.940000
CN(C)C(=O)Oc1nc(nc(C)c1C)N(C)C,-1.950000,1.800000
CCC=C,-1.940000,1.940000
CC(=C)C(=C)C,-2.400000,2.120000
OC(C(=O)c1ccccc1)c2ccccc2,-2.850000,2.650000
COc1cc(CC=C)ccc1O,-1.560000,2.610000
COP(=S)(OC)Oc1ccc(cc1Cl)N(=O)=O,-4.310000,3.210000
Cl\C=C/Cl,-1.300000,1.740000
CC12CCC3C(CCc4cc(O)ccc34)C2CCC1=O,-3.955000,4.310000
OC3N=C(c1ccccc1)c2cc(Cl)ccc2NC3=O,-3.952000,2.920000
C1CC=CC1,-2.100000,1.860000
COCC(=O)N(C(C)C(=O)OC)c1c(C)cccc1C,-1.601000,2.120000
CC1=C(SCCO1)C(=O)Nc2ccccc2,-3.140000,1.510000
CCCN(CCC)c1c(cc(cc1N(=O)=O)S(N)(=O)=O)N(=O)=O,-5.160000,2.330000
c1c(OC)c(OC)C2C(=O)OCC2c1,-1.899000,-0.360000
Cc1ccccc1n3c(C)nc2ccccc2c3=O,-2.925000,3.170000
CN(C)C(=O)Nc1ccc(Cl)c(Cl)c1,-3.800000,2.530000
CCOP(=S)(OCC)Oc1ccc(cc1)S(C)=O,-2.300000,2.110000
BrCBr,-1.170000,1.040000
NS(=O)(=O)c2cc1c(N=CNS1(=O)=O)cc2Cl,-3.050000,-0.310000
CCN2c1ncccc1N(CC)C(=O)c3cccnc23,-2.860000,2.090000
c1cc(C)cc2c1c3cc4cccc5CCc(c45)c3cc2,-7.920000,6.020000
C1CCC=CCC1,-3.180000,2.750000
CCCCCC(=O)OCC,-2.350000,2.310000
C1CCCCC1,-3.100000,2.670000
Oc1cccc2ccccc12,-2.220000,2.660000
CC34CCC1C(CCC2CC(=O)CCC12C)C3CCC4O,-4.743000,3.410000
c1(Br)c(Br)cc(Br)cc1,-4.500000,4.280000
O=C1NC(=O)NC(=O)C1(CC=C)CC=C,-2.077000,1.000000
Cc1ccc(O)c(C)c1,-1.190000,2.700000
CCCCC1(CC)C(=O)NC(=O)NC1=O,-1.661000,1.610000
OCc1ccccc1,-0.400000,1.210000
c2ccc1[nH]nnc1c2,-0.780000,1.300000
Nc1nc(=O)[nH]cc1F,-0.972000,-1.040000
NC(N)=NC#N,-0.310000,-1.030000
Brc1cccc2ccccc12,-4.350000,3.730000
O=C1NC(=O)NC(=O)C1(CC)CC=C(C)C,-2.253000,1.490000
OCC1OC(C(O)C1O)n2cnc3c(O)ncnc23,-1.230000,-1.570000
COP(=S)(OC)Oc1ccc(SC)c(C)c1,-4.570000,3.800000
Cc1cccc2c1Cc3ccccc32,-5.220000,4.250000
COP(=S)(OC)Oc1ccc(Sc2ccc(OP(=S)(OC)OC)cc2)cc1,-6.237000,5.540000
CCOP(=S)(OCC)SCSC(C)(C)C,-4.755000,3.650000
CCC(C)(C)O,0.150000,1.060000
CCOC(=O)Nc2cccc(OC(=O)Nc1ccccc1)c2,-4.632000,3.700000
CI,-1.000000,1.560000
O=C1CCC(=O)N1,0.300000,-0.990000
O=C1NC(=O)NC(=O)C1(CC)CC=C,-1.614000,0.860000
Cc1ccccc1C,-2.800000,3.000000
CCCCCCc1ccccc1,-5.210000,4.710000
CCN(CC)C(=S)SCC(Cl)=C,-3.390000,3.100000
O=N(=O)c1cccc(c1)N(=O)=O,-2.290000,1.850000
CC(C)CC(C)O,-0.800000,1.510000
O=C1NC(=O)NC(=O)C1(C(C)C)CC=C,-1.708000,1.140000
COP(=S)(OC)SCC(=O)N(C)C=O,-1.995000,0.280000
Cc1ccc(cc1)c2ccccc2,-4.620000,4.130000
Sc1nccc(=O)[nH]1,-2.273000,0.480000
COC(=O)c1ccc(O)cc1,-1.827000,1.670000
CCC(=O)OC3CCC4C2CCC1=CC(=O)CCC1(C)C2CCC34C,-5.370000,4.510000
FC(F)(F)c1ccccc1,-2.510000,2.850000
Clc1ccc(Br)cc1,-3.630000,3.350000
CCC(O)CC,-0.240000,1.300000
CCCBr,-1.730000,1.900000
CN(C)C(=O)Nc1ccccc1,-1.600000,1.320000
Oc1ccc(Br)cc1,-1.090000,2.440000
Cc1ccc(C)c(C)c1,-3.310000,3.510000
ClC1C=CC2C1C3(Cl)C(=C(Cl)C2(Cl)C3(Cl)Cl)Cl,-6.317000,4.780000
